hand,22o,32o,32s,33o,42o,42s,43o,43s,44o,52o,52s,53o,53s,54o,54s,55o,62o,62s,63o,63s,64o,64s,65o,65s,66o,72o,72s,73o,73s,74o,74s,75o,75s,76o,76s,77o,82o,82s,83o,83s,84o,84s,85o,85s,86o,86s,87o,87s,88o,92o,92s,93o,93s,94o,94s,95o,95s,96o,96s,97o,97s,98o,98s,99o,A2o,A2s,A3o,A3s,A4o,A4s,A5o,A5s,A6o,A6s,A7o,A7s,A8o,A8s,A9o,A9s,AAo,AJo,AJs,AKo,AKs,AQo,AQs,ATo,ATs,J2o,J2s,J3o,J3s,J4o,J4s,J5o,J5s,J6o,J6s,J7o,J7s,J8o,J8s,J9o,J9s,JJo,JTo,JTs,K2o,K2s,K3o,K3s,K4o,K4s,K5o,K5s,K6o,K6s,K7o,K7s,K8o,K8s,K9o,K9s,KJo,KJs,KKo,KQo,KQs,KTo,KTs,Q2o,Q2s,Q3o,Q3s,Q4o,Q4s,Q5o,Q5s,Q6o,Q6s,Q7o,Q7s,Q8o,Q8s,Q9o,Q9s,QJo,QJs,QQo,QTo,QTs,T2o,T2s,T3o,T3s,T4o,T4s,T5o,T5s,T6o,T6s,T7o,T7s,T8o,T8s,T9o,T9s,TTo
A8s,0.21962488,0.0017061875,-0.007657431,0.19968794,0.04922355,0.107831,-0.015722886,-0.027883578,0.19393626,-0.011645987,-0.00027384597,0.012486429,0.074469656,-0.051622387,-0.065406844,0.19954452,-0.050335914,-0.031656392,-0.095487736,-0.07543765,-0.044365462,0.034667443,-0.12493204,-0.14307363,0.21764505,-0.0938451,-0.072760694,-0.15025072,-0.126087,-0.18628891,-0.16026731,-0.13132162,-0.027121805,-0.20660184,-0.20729518,0.35391077,-0.08752842,-0.06331669,-0.15562767,-0.12617356,-0.19208246,-0.17190444,-0.24411185,-0.22782691,-0.1609397,-0.050914906,-0.1943295,-0.17877178,0.45080006,-0.06925625,-0.044629406,-0.1478386,-0.12580015,-0.1661162,-0.1489872,-0.19492903,-0.1876636,-0.22399293,-0.23195422,-0.12364024,-0.054511193,-0.09529086,-0.09146995,0.5443838,0.92493296,0.92616343,0.93802184,0.94653547,0.94415647,0.96325177,0.95768756,0.9744842,0.9649479,0.98766935,0.9757051,0.99837774,0.9799339,1.0000001,0.9795182,0.9967971,0.7215689,0.9697809,0.9607102,0.8941377,0.8494202,0.93622875,0.90621907,0.9783691,0.9796734,0.082125105,0.10412657,0.04787155,0.06981152,0.029456042,0.04526112,0.0526642,0.057362042,0.08319405,0.06979217,0.14399591,0.14079854,0.30832794,0.30415434,0.44646654,0.55762273,0.6934245,0.4939833,0.49340746,0.53358793,0.5471383,0.5788614,0.58507043,0.5836764,0.5927113,0.6148968,0.6197056,0.6376259,0.6459476,0.6880436,0.69637716,0.7540086,0.7502257,0.832147,0.8247264,0.90383136,0.8906527,0.7005483,0.90482336,0.8678009,0.8876251,0.871658,0.25169882,0.25649938,0.26074544,0.27961606,0.23478441,0.25073692,0.25467882,0.28197065,0.27165774,0.31127152,0.31185,0.38188142,0.43059805,0.51026964,0.5593803,0.6015345,0.7018194,0.6797505,0.70027,0.66083395,0.7173648,-0.01656694,-0.0009794179,-0.077833444,-0.049236294,-0.09341015,-0.072474286,-0.09488739,-0.07055179,-0.074178636,-0.061566792,-0.055718295,-0.062226042,0.09864416,0.12049374,0.13716057,0.10990376,0.64066917
A9o,0.25301233,0.023356626,-0.027757227,0.22965834,0.06992947,0.088753626,0.009792785,-0.046801835,0.2205157,0.009114168,-0.0135867195,0.03491012,0.054154713,-0.026261367,-0.0909084,0.2201423,-0.037685767,-0.056495693,-0.07200997,-0.090324,-0.021363683,0.010524718,-0.103121616,-0.17731641,0.2328304,-0.094378464,-0.10781,-0.14042072,-0.15930888,-0.16511019,-0.18557213,-0.11368137,-0.06126696,-0.19488075,-0.25254247,0.36337054,-0.09558903,-0.10681023,-0.15432297,-0.16437212,-0.18342677,-0.21028343,-0.23052245,-0.2637181,-0.1528523,-0.09489028,-0.18965876,-0.23200639,0.45153296,-0.08008908,-0.091255836,-0.14638491,-0.16788664,-0.15854399,-0.1884893,-0.1827115,-0.22841819,-0.21086068,-0.2751441,-0.11508015,-0.101300046,-0.0890571,-0.16043761,0.5372822,0.9247601,0.87875247,0.93890005,0.9053766,0.94802934,0.9244668,0.961949,0.93411785,0.97761005,0.962841,0.99247116,0.975387,0.99806833,0.9795182,1.0,0.9727042,0.6661558,0.9775272,0.91490686,0.8694639,0.7817309,0.93283427,0.8533445,0.9935149,0.94121593,0.07058603,0.049672317,0.04580094,0.016589066,0.03384257,-0.0054049417,0.059956104,-0.00014761556,0.09922845,0.0177011,0.17000747,0.088864446,0.33842775,0.24974981,0.47309834,0.50450677,0.66817623,0.5158258,0.40054262,0.5132635,0.50006264,0.5622695,0.5396118,0.5691881,0.5447579,0.6001357,0.5678133,0.6260501,0.5968164,0.6790303,0.6435717,0.7435852,0.69901687,0.82198644,0.7721872,0.8936043,0.8282007,0.65439266,0.88846344,0.7957621,0.8792048,0.81028336,0.24690378,0.20886979,0.26693523,0.23327865,0.24604154,0.2045268,0.26693657,0.23059435,0.29401532,0.2658779,0.33956248,0.3460228,0.45725244,0.47289577,0.5768039,0.5576784,0.7080146,0.60169935,0.664122,0.67678064,0.6595976,-0.036064994,-0.06419531,-0.087469645,-0.11096513,-0.09748687,-0.13047254,-0.09737026,-0.12721698,-0.06808654,-0.11843336,-0.045886394,-0.13184,0.11860807,0.057621747,0.15248439,0.020628076,0.62652117
A9s,0.286533,0.04671448,0.04619829,0.267106,0.094170645,0.15979925,0.03647172,0.03346105,0.26091745,0.03261076,0.049105715,0.06441855,0.13294807,0.0070190495,0.001964237,0.2653596,-0.010687141,0.014527645,-0.04727281,-0.020505771,0.0099644875,0.095939755,-0.066066705,-0.07640744,0.28145817,-0.06699165,-0.03936312,-0.11227983,-0.07929142,-0.14121306,-0.10680905,-0.08043553,0.031425774,-0.1545363,-0.14574933,0.40864974,-0.06885004,-0.03671005,-0.12868576,-0.09116819,-0.15795667,-0.12666564,-0.20508493,-0.17927474,-0.117547445,-9.495299e-05,-0.15317316,-0.12802869,0.5023872,-0.06165364,-0.028148862,-0.1315409,-0.0989555,-0.14821863,-0.12035891,-0.1702167,-0.1504092,-0.19638744,-0.19318274,-0.09482091,-0.01294119,-0.06606296,-0.050134115,0.5932898,0.89709234,0.9074225,0.91140944,0.9298076,0.9177735,0.94587433,0.9344435,0.9603501,0.9451258,0.9752799,0.96051913,0.9920455,0.9687505,0.9967971,0.9727042,1.0000001,0.7697371,0.9763575,0.9762529,0.9176452,0.8803439,0.9517647,0.9318753,0.9794147,0.9918011,0.053687397,0.08504231,0.023196286,0.055512805,0.0069808615,0.034369074,0.030826237,0.049834535,0.06282864,0.06434795,0.1271281,0.1403504,0.2942509,0.30171904,0.4398917,0.5675803,0.7391147,0.49517602,0.51251364,0.48721546,0.5054033,0.5336378,0.5450016,0.53975415,0.55532366,0.57156384,0.5838826,0.59863895,0.61433905,0.6544907,0.67155737,0.72504824,0.72956437,0.8119175,0.81295425,0.89822716,0.89654386,0.74689,0.9035054,0.8775315,0.87702024,0.8678378,0.20803884,0.2207159,0.21875705,0.24643093,0.19510105,0.22078893,0.21547104,0.25338313,0.2359026,0.28625116,0.27849704,0.35914773,0.4039035,0.49416143,0.53908676,0.58806527,0.695919,0.6879695,0.7460716,0.6516878,0.7206497,-0.023758147,0.0012087375,-0.08056905,-0.04090083,-0.09444367,-0.062194012,-0.09492153,-0.058329955,-0.06930307,-0.04269128,-0.048801076,-0.041061446,0.10955297,0.15051068,0.15058228,0.1435265,0.6857919
AAo,0.7181186,0.32092285,0.38157365,0.7124888,0.35277486,0.4479464,0.35809442,0.41724557,0.7065137,0.3104731,0.38269404,0.3667477,0.46183702,0.36916292,0.43015388,0.6983169,0.23057196,0.29941198,0.26184425,0.35878456,0.32648563,0.44206142,0.29556543,0.35149488,0.6895185,0.088082224,0.16297603,0.115460165,0.2129072,0.14873351,0.27049083,0.20387381,0.35003746,0.15220043,0.24166796,0.71239245,0.021240078,0.111,0.01416453,0.11007967,0.032968532,0.14229275,0.028096925,0.15201381,0.09995259,0.2543195,0.06050529,0.16220856,0.759938,-0.050276592,0.047466695,-0.06556052,0.04314313,-0.06900626,0.038925193,-0.05262965,0.05774479,-0.057457104,0.061737664,0.0065639727,0.16748011,0.037250996,0.15279669,0.81002265,0.4774511,0.5572795,0.48888695,0.57432914,0.49848774,0.5946924,0.5326026,0.6315406,0.5613694,0.6484511,0.60316974,0.70123446,0.6343024,0.7215689,0.6661558,0.7697371,1.0000001,0.78700614,0.861789,0.92092574,0.9488226,0.8568176,0.91525054,0.7333182,0.8323046,-0.19437966,-0.09610274,-0.20942819,-0.09937048,-0.2053617,-0.09394998,-0.19292119,-0.06765005,-0.15892062,-0.044673942,-0.1020333,0.03189403,0.032366633,0.13823682,0.19450384,0.41317037,0.92668563,0.29671383,0.4674771,0.06349766,0.11542046,0.10296267,0.15472668,0.11898941,0.1855914,0.1473333,0.21822387,0.19879362,0.26896244,0.27662975,0.35881847,0.35712722,0.42651582,0.47796208,0.5480539,0.6565268,0.74021065,0.98045015,0.7129947,0.7821807,0.59343666,0.64214724,-0.16490816,-0.094309166,-0.15718856,-0.0661798,-0.15692982,-0.057163604,-0.14193179,-0.026699062,-0.10449496,0.02417947,-0.05984497,0.08616408,0.070048854,0.22774549,0.21586151,0.31760326,0.4570807,0.5691384,0.957304,0.38363683,0.5361621,-0.118115336,-0.021515623,-0.14869072,-0.025655158,-0.15076426,-0.02990184,-0.1518461,-0.023537539,-0.11467998,0.019679807,-0.095526755,0.03991094,0.028505621,0.20888093,0.08311256,0.25063604,0.85791224
AJo,0.40071815,0.12187096,0.090668336,0.3776384,0.16569437,0.19610754,0.11724068,0.080091596,0.3627339,0.11094221,0.113795504,0.1358705,0.1668704,0.08544237,0.041585132,0.35145208,0.048123147,0.04693764,0.02762107,0.040485077,0.0743178,0.120360225,-0.0037235348,-0.055987425,0.3533268,-0.04294077,-0.036634415,-0.07732602,-0.07049212,-0.086917475,-0.068658724,-0.046619136,0.024582354,-0.1331649,-0.16193031,0.4500276,-0.073193304,-0.061000858,-0.12861341,-0.115132205,-0.15141645,-0.14929402,-0.19437689,-0.18660313,-0.12751971,-0.048606373,-0.17243868,-0.18455385,0.5310117,-0.08891069,-0.07469818,-0.15421435,-0.14601181,-0.16618593,-0.16582812,-0.19036324,-0.20261866,-0.217263,-0.23878253,-0.1368817,-0.08705011,-0.11066045,-0.1414849,0.61481214,0.8759619,0.8574139,0.8919579,0.88606346,0.89932257,0.90281385,0.9169011,0.91592705,0.93660796,0.94371665,0.95550174,0.96318614,0.9669816,0.9697809,0.9775272,0.9763575,0.78700614,1.0,0.9620564,0.9444418,0.87571996,0.9866735,0.93168414,0.99253917,0.9683637,-0.0175789,-0.010245947,-0.047174793,-0.043174796,-0.05620766,-0.0610862,-0.035601877,-0.053964037,0.005690603,-0.031135961,0.07733864,0.041607626,0.24744716,0.20287831,0.39840087,0.47705454,0.76822865,0.4611659,0.4060369,0.42814034,0.432101,0.47743857,0.47233504,0.48609945,0.48125762,0.5169708,0.50594527,0.5516045,0.54209006,0.60975707,0.5969394,0.68244594,0.6582845,0.7768098,0.74872017,0.8900552,0.8559982,0.77302724,0.9017898,0.84011286,0.8579378,0.80979156,0.14829339,0.13618687,0.16393775,0.15990654,0.14571276,0.13657707,0.16504703,0.16434486,0.19881716,0.20807663,0.24540038,0.2849306,0.37196407,0.42050144,0.50517267,0.5119689,0.6733615,0.61209136,0.7772617,0.63211113,0.656223,-0.08440801,-0.083444774,-0.1428291,-0.12992246,-0.15318751,-0.15022948,-0.15777965,-0.15052989,-0.1286545,-0.13549146,-0.106152676,-0.13757405,0.05252717,0.048496746,0.097595066,0.028546117,0.7060813
AJs,0.39581785,0.13573514,0.16580114,0.3754182,0.18141377,0.26939002,0.13120636,0.15904546,0.3618785,0.12542689,0.17458384,0.15531746,0.24766164,0.10462096,0.13315707,0.35499012,0.07272889,0.12612243,0.043464825,0.10897809,0.09615029,0.20936759,0.021540314,0.048044752,0.36035603,-0.009729378,0.047040194,-0.047870483,0.022119887,-0.06892271,0.013021708,-0.018404176,0.12614363,-0.09902103,-0.04794422,0.45218092,-0.038048513,0.026841529,-0.09765633,-0.026622284,-0.12493862,-0.052353032,-0.17183562,-0.09500063,-0.093998775,0.058567483,-0.14031357,-0.07068683,0.5394158,-0.061724816,0.0064639524,-0.1345312,-0.06066607,-0.15397534,-0.083241045,-0.17954665,-0.111445636,-0.2068379,-0.14691976,-0.118492395,0.015292061,-0.094197415,-0.019228574,0.62838984,0.8291554,0.8771983,0.8448758,0.90082985,0.84757227,0.9110285,0.8653026,0.9258885,0.8760482,0.93417716,0.89198667,0.95491177,0.90444267,0.9607102,0.91490686,0.9762529,0.861789,0.9620564,1.0000001,0.95645165,0.94989717,0.9686648,0.98655117,0.94083995,0.9928118,-0.029723747,0.04099435,-0.06954788,0.009630915,-0.08658846,-0.0096743405,-0.06992923,0.008812504,-0.040569372,0.024933618,0.019155271,0.098131746,0.18247102,0.2578062,0.33776248,0.5315305,0.7978309,0.40698093,0.5118678,0.39674523,0.43776107,0.4395492,0.47434786,0.44478658,0.48627797,0.47507647,0.51570505,0.5068201,0.5495394,0.5624696,0.6104386,0.63882196,0.6713775,0.7369186,0.7678347,0.85933125,0.9019438,0.8295976,0.8789913,0.8960151,0.8223571,0.8475856,0.10847087,0.15857151,0.109501556,0.17994766,0.08513061,0.15712824,0.10272473,0.19163436,0.12507479,0.2280335,0.16477846,0.29114246,0.29410335,0.4287838,0.4408143,0.53058755,0.6244429,0.6801512,0.82042015,0.57310295,0.7005762,-0.06324585,0.0029912628,-0.13073334,-0.040424265,-0.14796773,-0.06526037,-0.15434603,-0.06562095,-0.13311425,-0.045584742,-0.11459491,-0.030780964,0.03351596,0.15312725,0.07894091,0.15916769,0.7226693
AKo,0.5420425,0.19226465,0.19819286,0.5228995,0.2284023,0.28233162,0.19647932,0.19755054,0.504861,0.18619393,0.23522192,0.20285852,0.2580098,0.1693886,0.1717482,0.4858122,0.10194544,0.13094147,0.10000692,0.16878757,0.13393858,0.20907804,0.06873281,0.0670339,0.47668785,-0.019551065,0.018888116,-0.04471763,0.004746683,-0.033661876,0.053818658,-0.013494823,0.09359826,-0.093033776,-0.059737023,0.5386378,-0.07174796,-0.023557283,-0.12605253,-0.07345361,-0.14224459,-0.09290782,-0.17374596,-0.09363379,-0.1271887,-0.009676732,-0.16987497,-0.12083778,0.60905516,-0.11100652,-0.05887603,-0.17868418,-0.12568825,-0.19026598,-0.14129038,-0.21237391,-0.17228203,-0.23495674,-0.18135922,-0.18323027,-0.082770884,-0.1508737,-0.10265569,0.6859823,0.7506439,0.780223,0.75714934,0.7887024,0.764586,0.80971646,0.78996134,0.8371024,0.8111469,0.85737526,0.8351909,0.8861762,0.8515224,0.8941377,0.8694639,0.9176452,0.92092574,0.9444418,0.95645165,1.0,0.9727023,0.97533494,0.9655631,0.9085652,0.9406074,-0.10915825,-0.061066575,-0.14662006,-0.09372806,-0.15044402,-0.10411432,-0.14078511,-0.0965577,-0.10521723,-0.07593284,-0.052792203,-0.012450777,0.09559755,0.11877388,0.25687176,0.4004366,0.85491604,0.34527668,0.4054468,0.31620184,0.34559864,0.35955107,0.38343826,0.37260348,0.4028736,0.40193594,0.43075186,0.44332573,0.47110644,0.5070417,0.5385822,0.58135504,0.59977764,0.6847224,0.70143634,0.830669,0.84604317,0.90930593,0.87191445,0.8723927,0.77734065,0.77073026,0.022149853,0.04886831,0.024477586,0.0661845,0.013147652,0.055710305,0.024542611,0.079120316,0.054245107,0.12368068,0.0950093,0.18807866,0.21590781,0.32177848,0.35414356,0.40699247,0.5738278,0.59930485,0.88522536,0.5058712,0.593067,-0.13292249,-0.08781006,-0.19803321,-0.13339625,-0.20803946,-0.1508336,-0.21762268,-0.15729986,-0.20058036,-0.1430899,-0.19164859,-0.14143187,-0.063518204,0.019609137,-0.002526328,0.05321861,0.77056783
AKs,0.52293944,0.18436511,0.24544427,0.5064847,0.21878323,0.3204261,0.19198841,0.25216386,0.4898647,0.17725663,0.26490518,0.20051613,0.3066136,0.17408243,0.24198735,0.47417393,0.101912126,0.17745452,0.097146526,0.20938027,0.13738371,0.26786852,0.08300987,0.15212199,0.46743318,-0.012471095,0.06859602,-0.0352763,0.06799047,-0.03074491,0.10912765,0.00049571693,0.1667774,-0.06561102,0.03944474,0.51833546,-0.06336696,0.029073149,-0.11573257,-0.014741458,-0.13145359,-0.021148264,-0.1614411,-0.024469249,-0.10413836,0.07151045,-0.14132452,-0.020270392,0.59030354,-0.10977459,-0.012678415,-0.17786425,-0.06938258,-0.1943384,-0.08559163,-0.21220034,-0.10208833,-0.23032528,-0.108251296,-0.17127346,-0.002207622,-0.136076,0.0034013987,0.6691183,0.676196,0.7618565,0.68260443,0.7642085,0.6865105,0.7805969,0.71209294,0.80938816,0.72556436,0.8133426,0.7465743,0.84228796,0.7636797,0.8494202,0.7817309,0.8803439,0.9488226,0.87571996,0.94989717,0.9727023,1.0000001,0.92318135,0.97443205,0.8293653,0.9239531,-0.13930836,-0.03803713,-0.18078884,-0.064819366,-0.18930134,-0.07347232,-0.18136159,-0.05490216,-0.15506011,-0.038732894,-0.1106142,0.027085163,0.02887775,0.15091303,0.19048993,0.42445385,0.84766394,0.28546304,0.47850275,0.26225245,0.32352698,0.30106255,0.35947827,0.3119177,0.38205788,0.34075472,0.4136714,0.379198,0.45118755,0.43966103,0.52248424,0.5153078,0.5817159,0.620558,0.686475,0.77063745,0.849058,0.92321163,0.818735,0.88691753,0.7150662,0.76943374,-0.031741478,0.04755398,-0.03905556,0.06532384,-0.053506713,0.057602476,-0.04301324,0.087267,-0.022361184,0.12583153,0.013139721,0.17766376,0.13494685,0.31031772,0.28074265,0.40014112,0.5096358,0.633982,0.8887597,0.4336957,0.6034333,-0.13634112,-0.036005378,-0.20378485,-0.074355304,-0.21762776,-0.092968926,-0.22658533,-0.09708854,-0.21211994,-0.07433142,-0.2027868,-0.05602945,-0.0858456,0.09928167,-0.020540964,0.1618744,0.75388587
AQo,0.48703283,0.1679069,0.15102473,0.46590215,0.20878685,0.24657606,0.172887,0.15017997,0.44923,0.15964635,0.18053693,0.18618135,0.22459936,0.14726052,0.11995502,0.4317754,0.08356175,0.09380694,0.078175336,0.11250614,0.12248372,0.17770745,0.050600447,0.016141355,0.42600235,-0.03399907,-0.015132502,-0.055525105,-0.031324364,-0.051056903,-0.0060812365,-0.018561995,0.06480892,-0.10561358,-0.11012843,0.49317923,-0.086216934,-0.059236914,-0.13595493,-0.10760842,-0.15228933,-0.12998487,-0.18875176,-0.15282384,-0.12964259,-0.03693857,-0.17716059,-0.16460289,0.5667566,-0.12462044,-0.094800174,-0.18605004,-0.15910578,-0.19756195,-0.17785253,-0.21856344,-0.20797005,-0.24236272,-0.2322412,-0.17155603,-0.09613809,-0.14295317,-0.13964942,0.6476032,0.8146314,0.8171531,0.8314742,0.8445265,0.84000945,0.8641024,0.86045754,0.8807717,0.8818156,0.90586966,0.90243614,0.9290477,0.91710687,0.93622875,0.93283427,0.9517647,0.8568176,0.9866735,0.9686648,0.97533494,0.92318135,1.0000001,0.9636335,0.96174717,0.96015006,-0.10689818,-0.082255766,-0.13813554,-0.11326972,-0.14444013,-0.12717599,-0.12666802,-0.11719983,-0.08428779,-0.09130882,-0.010991366,-0.0149691235,0.15905206,0.14700273,0.31925803,0.42796525,0.8176188,0.39729083,0.39170566,0.34390807,0.35918787,0.39445305,0.40128088,0.40531334,0.4141415,0.43727776,0.44093347,0.4765829,0.48076954,0.5377734,0.5417944,0.6139847,0.60586584,0.7180561,0.7077349,0.85918164,0.84768933,0.84125096,0.8902714,0.85464615,0.81434697,0.7834319,0.0532849,0.057949696,0.06744163,0.08300823,0.052638665,0.066028334,0.0727186,0.09704432,0.11095073,0.1468485,0.15970369,0.22218597,0.2915055,0.36437955,0.43288216,0.46039724,0.62724185,0.6042949,0.84114355,0.57539785,0.62967956,-0.14692825,-0.12781179,-0.20722571,-0.17202954,-0.21751401,-0.1920039,-0.22411421,-0.19371791,-0.194645,-0.1723868,-0.16878726,-0.15817857,-0.015990917,0.020937573,0.040116996,0.022675239,0.7386288
AQs,0.49353436,0.1985792,0.24256101,0.47542888,0.24096338,0.33519495,0.20585044,0.24780446,0.46001786,0.19001868,0.25229675,0.22561628,0.32381517,0.18859321,0.23227783,0.4466902,0.12719336,0.1907508,0.114453696,0.19541362,0.16819681,0.2879669,0.10266017,0.14466275,0.44396463,0.018366715,0.08615507,-0.0019981973,0.08327095,-0.008704014,0.09248759,0.038880594,0.19155243,-0.040214516,0.03131126,0.502569,-0.03210303,0.046181127,-0.08067384,0.003357727,-0.098041534,-0.006727457,-0.13709939,-0.039183836,-0.06384662,0.0975333,-0.11414126,-0.024177633,0.57871515,-0.0806787,0.0021753125,-0.14330369,-0.051705234,-0.16107273,-0.07230433,-0.17977974,-0.08976075,-0.20353436,-0.118793935,-0.12380798,0.033019055,-0.09977064,0.0034172647,0.6612021,0.74549544,0.81161296,0.7636144,0.8376279,0.7670104,0.8474155,0.78769416,0.8654306,0.8016252,0.87315774,0.8199687,0.89858115,0.8364434,0.90621907,0.8533445,0.9318753,0.91525054,0.93168414,0.98655117,0.9655631,0.97443205,0.9636335,1.0,0.89427114,0.9659059,-0.114595845,-0.027146772,-0.15171833,-0.05323834,-0.16460787,-0.06674352,-0.14971086,-0.044904623,-0.11876411,-0.025043678,-0.056396022,0.051417008,0.10394489,0.204588,0.26668796,0.486283,0.83846897,0.3495186,0.49487036,0.29555804,0.34623435,0.3396284,0.38451612,0.3472973,0.40023008,0.37777674,0.43073756,0.41517454,0.4691368,0.47386774,0.5355927,0.5532055,0.5991308,0.66107154,0.70676976,0.8113741,0.87511575,0.8815813,0.8468471,0.8862783,0.76229125,0.80087805,0.008616883,0.074110754,0.010570377,0.09797718,-0.008995142,0.08219765,0.008884005,0.11877233,0.037065506,0.16152939,0.07873391,0.22276464,0.21216707,0.36492452,0.36418384,0.46770164,0.57041305,0.6585702,0.87091035,0.51227534,0.6649116,-0.11411038,-0.030642278,-0.1791608,-0.0678155,-0.19476388,-0.09096634,-0.20187151,-0.091266245,-0.17727353,-0.06279364,-0.15584648,-0.037520494,-0.011599261,0.14548975,0.040808134,0.16533788,0.7515993
ATo,0.3416055,0.06970917,0.029872542,0.32235506,0.1148124,0.14022948,0.063817956,0.01851652,0.31483045,0.05710534,0.04634772,0.086506225,0.11191524,0.034654714,-0.018508697,0.31361037,0.0039284676,-0.006240143,-0.020429453,-0.024104595,0.032434683,0.07081182,-0.042615622,-0.105812564,0.32463104,-0.06693758,-0.071023606,-0.10305469,-0.109714456,-0.1172439,-0.11940178,-0.06609637,-0.005950883,-0.14375861,-0.18837713,0.44278812,-0.0781683,-0.0780024,-0.13001664,-0.12830225,-0.15101962,-0.16380352,-0.19150774,-0.20471355,-0.11518709,-0.04967482,-0.15141492,-0.1819274,0.52646095,-0.07405855,-0.072579175,-0.13291015,-0.13973124,-0.14206448,-0.1569859,-0.1603488,-0.19005868,-0.18374027,-0.22772121,-0.09377459,-0.06670435,-0.06466517,-0.120937385,0.6094803,0.89300174,0.85854393,0.91032916,0.89007133,0.91941345,0.90912396,0.9364658,0.9216633,0.956109,0.9524591,0.97595286,0.971257,0.98602366,0.9783691,0.9935149,0.9794147,0.7333182,0.99253917,0.94083995,0.9085652,0.8293653,0.96174717,0.89427114,1.0,0.96094143,0.046025388,0.040094353,0.026069066,0.013563847,0.018815363,-0.0029206567,0.04474332,0.0050957636,0.087064795,0.027501969,0.16177565,0.10320636,0.33252215,0.2618722,0.47695145,0.5275102,0.7418902,0.53120655,0.43914488,0.4773489,0.47243443,0.52861154,0.5151467,0.5380085,0.5243575,0.5693298,0.54878885,0.6022708,0.58405197,0.66130155,0.6381835,0.7304803,0.69748676,0.81804395,0.7797959,0.9083261,0.8575653,0.72704875,0.9087533,0.8302415,0.88703775,0.8274316,0.21355474,0.18813437,0.23668772,0.21737295,0.22033758,0.19482678,0.24181542,0.2226459,0.27445418,0.26438498,0.32202834,0.3454969,0.44670665,0.47841254,0.57276803,0.5636836,0.7232608,0.6360197,0.73850596,0.68786466,0.68679714,-0.043493755,-0.057561282,-0.09142968,-0.097287826,-0.09810262,-0.11289624,-0.097730145,-0.10885258,-0.063626274,-0.09311674,-0.03797717,-0.10122381,0.124828205,0.08677056,0.16727783,0.060037617,0.69706756
ATs,0.3618162,0.09649173,0.11871706,0.34534538,0.14246027,0.22534516,0.09361152,0.11422464,0.33967754,0.08302199,0.117650405,0.1203548,0.20643273,0.071882516,0.091930285,0.34308875,0.036804058,0.08055423,0.007827636,0.055911735,0.06891967,0.17373344,0.0004114965,0.015960041,0.35718343,-0.031187443,0.014573337,-0.066467896,-0.010201365,-0.08885817,-0.028269995,-0.024980068,0.10768675,-0.09447375,-0.057898737,0.46886125,-0.04282898,0.009596966,-0.09568584,-0.03673557,-0.118191645,-0.060085423,-0.16030914,-0.10575161,-0.07096981,0.06706231,-0.10709307,-0.05457663,0.5583252,-0.049604513,0.0055299923,-0.11277053,-0.054229513,-0.12868357,-0.073621005,-0.14490646,-0.09431413,-0.16735096,-0.13190418,-0.06845207,0.042706367,-0.03835431,0.0125980005,0.64658105,0.84765327,0.8813274,0.86432385,0.90645415,0.8695786,0.9200422,0.8889183,0.93731135,0.9013195,0.9501565,0.9200065,0.9723774,0.93230486,0.9796734,0.94121593,0.9918011,0.8323046,0.9683637,0.9928118,0.9406074,0.9239531,0.96015006,0.9659059,0.96094143,1.0,0.022502808,0.07894161,-0.005586842,0.0555617,-0.019594185,0.03897447,0.003345807,0.05933983,0.035293516,0.07613105,0.100471154,0.15580541,0.2662609,0.3119765,0.4194744,0.58625746,0.79528904,0.48532942,0.5546376,0.43524387,0.4672922,0.48178422,0.50816625,0.48909688,0.5221648,0.52074397,0.5524821,0.552786,0.58736354,0.6125469,0.6513442,0.68731713,0.7122739,0.78261065,0.8046685,0.887135,0.9135689,0.80828434,0.8990857,0.9011808,0.8588387,0.8716841,0.15961438,0.19522473,0.16980165,0.22394636,0.14868042,0.2033982,0.16888109,0.2384249,0.19178802,0.2748811,0.23467858,0.34523746,0.36552185,0.4846365,0.50773716,0.5801901,0.682603,0.7144271,0.80574954,0.6334065,0.736474,-0.028722815,0.021367364,-0.08355006,-0.013517391,-0.09620126,-0.032801986,-0.09660596,-0.027803201,-0.06779529,-0.0044017844,-0.045477014,0.004011317,0.1097792,0.19625619,0.15655899,0.20166904,0.7368007
