hand,22o,32o,32s,33o,42o,42s,43o,43s,44o,52o,52s,53o,53s,54o,54s,55o,62o,62s,63o,63s,64o,64s,65o,65s,66o,72o,72s,73o,73s,74o,74s,75o,75s,76o,76s,77o,82o,82s,83o,83s,84o,84s,85o,85s,86o,86s,87o,87s,88o,92o,92s,93o,93s,94o,94s,95o,95s,96o,96s,97o,97s,98o,98s,99o,A2o,A2s,A3o,A3s,A4o,A4s,A5o,A5s,A6o,A6s,A7o,A7s,A8o,A8s,A9o,A9s,AAo,AJo,AJs,AKo,AKs,AQo,AQs,ATo,ATs,J2o,J2s,J3o,J3s,J4o,J4s,J5o,J5s,J6o,J6s,J7o,J7s,J8o,J8s,J9o,J9s,JJo,JTo,JTs,K2o,K2s,K3o,K3s,K4o,K4s,K5o,K5s,K6o,K6s,K7o,K7s,K8o,K8s,K9o,K9s,KJo,KJs,KKo,KQo,KQs,KTo,KTs,Q2o,Q2s,Q3o,Q3s,Q4o,Q4s,Q5o,Q5s,Q6o,Q6s,Q7o,Q7s,Q8o,Q8s,Q9o,Q9s,QJo,QJs,QQo,QTo,QTs,T2o,T2s,T3o,T3s,T4o,T4s,T5o,T5s,T6o,T6s,T7o,T7s,T8o,T8s,T9o,T9s,TTo
J5s,0.27405146,0.23400995,0.3078282,0.339888,0.22507226,0.28386,0.22580291,0.3004299,0.4485439,0.2845699,0.34538534,0.28527743,0.32187063,0.25159627,0.31142184,0.5033353,0.34881938,0.43600723,0.352348,0.40361837,0.35771787,0.37435582,0.36382344,0.38662037,0.48917377,0.36704642,0.46459857,0.34242648,0.41885418,0.37989235,0.42866504,0.3803529,0.39964333,0.35699934,0.41250965,0.39708835,0.39800552,0.49850687,0.35264465,0.43817237,0.4157339,0.4996625,0.4428711,0.5259344,0.40918434,0.45003608,0.32644483,0.37772298,0.3105324,0.44664544,0.53498137,0.40336183,0.48395503,0.4683574,0.56093156,0.49444103,0.5881044,0.48531032,0.531055,0.38106787,0.43029395,0.29888225,0.33586803,0.27836648,0.26329538,0.29595056,0.30326054,0.33861658,0.3496895,0.35514033,0.3888034,0.36438555,0.3083398,0.3292606,0.2346976,0.24637547,0.18663432,0.2035615,0.2262342,0.23052342,0.019494388,0.18802015,0.2571942,0.10348186,0.12000133,0.1165366,0.14549084,0.23929814,0.263955,0.6679925,0.8152366,0.6913689,0.8031992,0.7447073,0.87187356,0.8448627,0.9999999,0.7685821,0.908358,0.7335111,0.82704073,0.63963574,0.7293414,0.5788866,0.63175553,0.35274604,0.5475877,0.57779396,0.3755639,0.5254728,0.4402152,0.5609154,0.5492318,0.62816393,0.56493455,0.66273516,0.47658855,0.58230036,0.4133316,0.47838396,0.34790012,0.39633307,0.29123858,0.36228693,0.24244341,0.28226885,0.054843344,0.16367553,0.19108894,0.32063997,0.3981014,0.5319267,0.6213879,0.52912134,0.62719256,0.6011802,0.6869872,0.67524606,0.75657403,0.61502457,0.73994017,0.53473824,0.6247447,0.45253804,0.47781768,0.39671886,0.41321075,0.3661458,0.38426843,0.13966104,0.45057946,0.41434273,0.48512492,0.60846084,0.4936756,0.6062757,0.52775,0.6629698,0.614176,0.77661544,0.57502645,0.69934696,0.52664757,0.62341774,0.4928748,0.5231423,0.46123606,0.49867746,0.37622377
J6o,0.34870324,0.43493184,0.30935565,0.38560215,0.40383032,0.2644786,0.40291783,0.2702825,0.4059384,0.4267455,0.27628684,0.42653447,0.25515988,0.3794152,0.22337325,0.42410105,0.5036977,0.37907162,0.48012337,0.3338423,0.4755082,0.28012273,0.49734592,0.28958556,0.4899406,0.5378504,0.41074207,0.500598,0.3710607,0.483945,0.3214187,0.5161166,0.31251413,0.5732248,0.384601,0.41678497,0.5353841,0.407596,0.48832476,0.35283822,0.5152804,0.3636745,0.50247484,0.33411756,0.59199744,0.40896183,0.54913294,0.34808058,0.30142635,0.5637747,0.40912685,0.5051118,0.3474238,0.5517025,0.40471262,0.5446646,0.39199668,0.6421148,0.4640058,0.54938525,0.38156155,0.48594356,0.27277908,0.24856383,0.33829865,0.07667427,0.32575402,0.12524568,0.33819437,0.14171363,0.3750842,0.09941818,0.37980148,0.13537452,0.2943942,0.082212426,0.2515391,0.032373056,0.26407087,0.052440718,-0.019915994,0.2050368,0.09547173,0.12331194,-0.0054329103,0.15685804,0.012429722,0.24960792,0.067698,0.7988513,0.680661,0.7959925,0.65966386,0.83842814,0.6832582,0.8922601,0.7685821,1.0000002,0.84279484,0.9197986,0.72687304,0.7672562,0.5910634,0.741028,0.49875125,0.348244,0.7081892,0.42603186,0.5479306,0.44244936,0.5639869,0.41730484,0.6740446,0.46888238,0.6974472,0.52404076,0.7265241,0.54840505,0.62983286,0.41365096,0.5402821,0.3042212,0.43921322,0.25200018,0.36105773,0.17026763,0.049132667,0.2458931,0.07535289,0.46624476,0.31596172,0.65225416,0.48114505,0.61436343,0.45790642,0.6731833,0.48884714,0.7424182,0.52644026,0.84742343,0.6697124,0.73230916,0.5254712,0.5820705,0.30586523,0.5111764,0.26728806,0.51050746,0.23463823,0.1247434,0.5875379,0.2637436,0.6144357,0.50480074,0.61400443,0.48895884,0.63889396,0.509067,0.702119,0.59317964,0.7992567,0.6748793,0.71744466,0.56371546,0.6616985,0.4362279,0.62835747,0.3820467,0.3463239
J6s,0.29007682,0.28684786,0.36286396,0.344174,0.2522377,0.32579425,0.2598887,0.33760455,0.41001675,0.2903035,0.3590139,0.28718668,0.3326001,0.25615707,0.31861842,0.4724084,0.36219335,0.44926226,0.35339788,0.42168647,0.34405026,0.39361042,0.37098613,0.4019714,0.5417078,0.3839978,0.47198936,0.35522145,0.43097237,0.34991872,0.42415914,0.3670425,0.43476078,0.40430963,0.48265186,0.43080062,0.38201147,0.47161594,0.3370356,0.41220504,0.36110595,0.4503279,0.36641553,0.4596099,0.41489547,0.51346755,0.33925426,0.42392868,0.31711042,0.41973245,0.47790402,0.36519325,0.42405304,0.40617,0.48697677,0.403607,0.50668293,0.49546632,0.5789411,0.36806637,0.4913477,0.29907188,0.38040614,0.30086583,0.25324768,0.27264377,0.274752,0.30608928,0.2851272,0.30700484,0.34730238,0.33075827,0.33717293,0.34407982,0.24079704,0.25211465,0.19429196,0.21281368,0.2267764,0.22408105,0.03734213,0.17235555,0.24291632,0.112388805,0.13039567,0.12581487,0.14920872,0.21898258,0.25003543,0.6367371,0.77499086,0.6639438,0.7890566,0.6845882,0.8192734,0.74856144,0.908358,0.84279484,1.0000004,0.7666021,0.87112254,0.61684835,0.72614735,0.5854409,0.6467115,0.3856352,0.5773502,0.59841394,0.3886535,0.53778094,0.44447047,0.5562833,0.5262759,0.58336836,0.54673207,0.65584373,0.5851684,0.6845376,0.48909917,0.556729,0.40007505,0.46726704,0.35278606,0.4246891,0.25272962,0.30526292,0.10206293,0.18747427,0.24952416,0.37365356,0.47383216,0.5106602,0.5752487,0.49768627,0.59233975,0.5331829,0.60595435,0.5966597,0.672313,0.70282453,0.81197864,0.5847299,0.6574254,0.44040218,0.45438692,0.41298306,0.43408963,0.3967105,0.40917155,0.1787374,0.46114,0.44224235,0.4766832,0.58426964,0.48878503,0.59436476,0.4963781,0.6253508,0.553841,0.7181037,0.6545867,0.80932176,0.59087086,0.71376264,0.50327784,0.58966744,0.51991373,0.5760545,0.41717494
J7o,0.31866086,0.40031493,0.2523922,0.3722788,0.3771976,0.22657852,0.39728114,0.23642896,0.37796426,0.40260148,0.23687921,0.4108738,0.22077408,0.39248377,0.19486384,0.36037758,0.44662473,0.31000513,0.45457163,0.29292086,0.45053065,0.23390934,0.46066803,0.2206772,0.45874685,0.50930923,0.3751045,0.492572,0.35968181,0.49576962,0.31319454,0.5069269,0.2764213,0.56333673,0.34359682,0.5029976,0.5341349,0.39522186,0.50125283,0.35957658,0.5456437,0.36887133,0.53775454,0.34845117,0.6031235,0.41209224,0.6371434,0.41624698,0.42830107,0.5368393,0.38305828,0.50494784,0.34504873,0.5604468,0.39965153,0.5372466,0.3687771,0.61467123,0.42533112,0.63764644,0.46516874,0.5884692,0.37825057,0.35155457,0.35623157,0.107690044,0.374194,0.19902137,0.39364055,0.20459777,0.39409894,0.13608223,0.4210902,0.2111595,0.42545745,0.21209142,0.3694491,0.16605796,0.3449208,0.1490823,0.047092848,0.29480162,0.18087557,0.18517946,0.053707194,0.22283524,0.08279705,0.3277816,0.14849351,0.76678646,0.65364224,0.7765826,0.64211595,0.82583594,0.6782787,0.8514534,0.7335111,0.9197986,0.7666021,1.0000001,0.82422155,0.8792499,0.69589597,0.83487046,0.60872364,0.46057,0.7802062,0.5091026,0.47952652,0.3716979,0.51655644,0.38572508,0.6031535,0.40800732,0.58438593,0.4248927,0.6339243,0.47532576,0.66018856,0.44717896,0.57731205,0.35644993,0.4716865,0.29205254,0.41422585,0.24103013,0.10317713,0.29423285,0.13066152,0.45880032,0.31439477,0.6221084,0.461261,0.6119793,0.45924202,0.6688163,0.48756677,0.6879827,0.49095872,0.7752363,0.6304179,0.80312735,0.6143859,0.66253185,0.4062739,0.58580315,0.34390178,0.5483952,0.2919818,0.19783401,0.62006366,0.33060637,0.5758992,0.45551506,0.5863429,0.45051402,0.62050253,0.4818886,0.6482666,0.52896595,0.7186721,0.59137696,0.78144085,0.6132191,0.75255734,0.5349561,0.69775754,0.442218,0.42997375
J7s,0.23105314,0.20914325,0.26737896,0.31172192,0.18426436,0.25512528,0.21690215,0.27119347,0.37027404,0.23089734,0.28574896,0.2297569,0.2715255,0.23922893,0.27409554,0.38688466,0.25546175,0.3323488,0.28398728,0.3398847,0.27362046,0.31238133,0.28876615,0.29835406,0.49875283,0.3037784,0.38913313,0.30416027,0.3814483,0.32863083,0.38460934,0.31040275,0.3535618,0.3523996,0.40908316,0.56487364,0.32902268,0.41026795,0.30710915,0.38399333,0.3548456,0.419679,0.34905225,0.41982844,0.3887431,0.48572013,0.40625733,0.4972308,0.5154166,0.33766174,0.40003148,0.31606337,0.3855414,0.3685605,0.44141975,0.33829835,0.42672914,0.4190027,0.4965182,0.43989688,0.5878752,0.40376666,0.5247041,0.46589896,0.24175556,0.29183862,0.30947873,0.40347204,0.34683004,0.40521428,0.33432156,0.372606,0.3664084,0.43743664,0.40388733,0.44549015,0.34253845,0.40107217,0.33031112,0.36435932,0.17045557,0.28985974,0.3840673,0.21337876,0.24172077,0.21140091,0.27090508,0.31823677,0.37168905,0.5572081,0.7012481,0.58849627,0.7246594,0.6292336,0.77278376,0.6640573,0.82704073,0.72687304,0.87112254,0.82422155,1.0000002,0.7172964,0.847591,0.6629332,0.7912165,0.55707556,0.64014477,0.70200574,0.29130763,0.43605587,0.3801271,0.5197983,0.43362653,0.5064732,0.37657604,0.5099816,0.46753392,0.60270005,0.52393687,0.63688636,0.4100207,0.5338856,0.3621398,0.48205015,0.31367296,0.43976432,0.2190886,0.23940177,0.35180548,0.36070096,0.49745274,0.42993706,0.51328206,0.45734224,0.5625598,0.49471653,0.5757138,0.49322718,0.5885241,0.5906208,0.73138016,0.6435786,0.7728405,0.5108137,0.56577843,0.4712443,0.5278633,0.4162963,0.49068958,0.30631232,0.4544574,0.52858746,0.4022618,0.49936637,0.41781586,0.5147032,0.4420126,0.56406176,0.4571899,0.6101991,0.5382298,0.6861849,0.6425622,0.77353597,0.5808583,0.70233595,0.57430744,0.6507401,0.550989
J8o,0.29645818,0.34106427,0.18726704,0.32631183,0.30465072,0.1629055,0.33582833,0.1771026,0.32657343,0.35569924,0.20281014,0.34588706,0.17005827,0.34142503,0.15183106,0.28874525,0.36059037,0.22414877,0.38449225,0.24256498,0.35899127,0.15791391,0.38670838,0.16388078,0.32546428,0.40863732,0.28263205,0.38796327,0.26113075,0.41062498,0.23579262,0.3881649,0.17313471,0.4263595,0.22036383,0.38449433,0.45474508,0.32056195,0.4136159,0.27977836,0.4517064,0.28182653,0.47410214,0.29467314,0.46719053,0.27991706,0.5116949,0.30632558,0.40164757,0.46296605,0.3342871,0.42420784,0.29045424,0.49680653,0.3418194,0.45712405,0.29183802,0.50234,0.33082953,0.5386406,0.3698464,0.5874643,0.3715191,0.3557542,0.39164057,0.20331722,0.35308218,0.21674374,0.48445052,0.30502543,0.37065735,0.17039528,0.38901734,0.21335018,0.44326818,0.24442664,0.4591832,0.25911522,0.4309045,0.24210602,0.119638905,0.39482215,0.25067687,0.25877306,0.103674,0.276323,0.13218968,0.42523995,0.22077277,0.6679917,0.5533799,0.6630541,0.53420776,0.7628754,0.62131983,0.74285054,0.63963574,0.7672562,0.61684835,0.8792499,0.7172964,1.0000001,0.78490996,0.90219724,0.67277896,0.48772565,0.8517887,0.5772457,0.4562945,0.36866173,0.471071,0.35827056,0.5789971,0.42260006,0.5045983,0.35839406,0.53689677,0.38331735,0.5847979,0.3979411,0.63481355,0.42364284,0.51600254,0.33310297,0.45676458,0.28196353,0.15665019,0.34549534,0.15951668,0.53050536,0.36152318,0.60724735,0.47872454,0.5826248,0.45127675,0.6868006,0.54071486,0.65928245,0.48736215,0.6877717,0.5566922,0.7553238,0.5937889,0.7869241,0.5570845,0.7500602,0.4924099,0.6516311,0.3829008,0.24573281,0.7034023,0.42139032,0.49776152,0.38128424,0.49097106,0.35965306,0.5680096,0.4298339,0.53746337,0.41440946,0.5554153,0.43008918,0.6927721,0.5174054,0.7448386,0.5058266,0.6782704,0.45401344,0.43917486
J8s,0.26109412,0.22886884,0.29603684,0.31870082,0.20445679,0.2793135,0.24801916,0.32153976,0.3322848,0.25618523,0.33903974,0.26131424,0.31126267,0.27125478,0.33714008,0.31715542,0.26336682,0.32984558,0.30295175,0.3950462,0.29273418,0.3426072,0.29319626,0.34274897,0.36040896,0.28989837,0.3708459,0.29090577,0.36365935,0.3318,0.41945246,0.2915231,0.34602004,0.31186002,0.395175,0.4036919,0.3244419,0.40099454,0.30106202,0.362495,0.33245057,0.41822416,0.33865076,0.45565292,0.35650304,0.46160382,0.34131896,0.4610469,0.4246801,0.31080368,0.3915929,0.28925577,0.36144468,0.33947435,0.41548797,0.3014105,0.38464007,0.3632259,0.5137794,0.37662783,0.53019255,0.38240936,0.5225699,0.3977921,0.24192438,0.3811609,0.26028097,0.38652185,0.37610236,0.4796707,0.2868636,0.37636155,0.28078538,0.38948506,0.3651793,0.4118602,0.37578925,0.43595192,0.35332367,0.39993292,0.2095371,0.34599552,0.43107587,0.25689876,0.2896607,0.24050976,0.3112123,0.36616576,0.3958699,0.4774908,0.60605484,0.4980345,0.61088574,0.5793461,0.70116657,0.58452964,0.7293414,0.5910634,0.72614735,0.69589597,0.847591,0.78490996,0.9999998,0.70765287,0.86253405,0.5233319,0.65909815,0.76042604,0.2671363,0.4475248,0.32787398,0.47971928,0.4307694,0.5432844,0.3582926,0.503383,0.38944277,0.5247225,0.43225423,0.56173134,0.45116207,0.59078014,0.3963391,0.51320654,0.33211944,0.4609705,0.23535451,0.2588645,0.35954022,0.42390087,0.5423946,0.42673138,0.53606385,0.4318236,0.5537576,0.5201476,0.6386008,0.49706072,0.6064084,0.5076165,0.6607425,0.5657885,0.7034278,0.59190315,0.70328,0.5930158,0.67442626,0.48315728,0.5767353,0.30551797,0.5202329,0.5858192,0.35122702,0.43749896,0.36007822,0.43805486,0.4024892,0.51387614,0.3849103,0.50997263,0.4164409,0.5372863,0.538191,0.6934902,0.5393719,0.64174557,0.5064614,0.6262638,0.49048907
J9o,0.33909795,0.38511154,0.23685311,0.36642954,0.370745,0.23152038,0.37847775,0.2284078,0.32633018,0.3843206,0.2327548,0.39403284,0.22237004,0.38078508,0.20602705,0.28123486,0.39766142,0.26336494,0.40167487,0.25873283,0.39804867,0.20569634,0.42531005,0.21717045,0.33196104,0.4235776,0.2878256,0.39944017,0.27040076,0.38280526,0.22084758,0.39986795,0.2081816,0.430651,0.25562912,0.41324368,0.44602355,0.30617014,0.41255403,0.26643547,0.42076737,0.26000595,0.42681122,0.2469949,0.47581887,0.31898028,0.4970456,0.3254248,0.41786614,0.4905351,0.34805077,0.45196146,0.29891568,0.48558456,0.3178865,0.47605786,0.30482957,0.5059306,0.3459502,0.58068913,0.42910707,0.636808,0.4389811,0.42576626,0.4538067,0.2568937,0.42247233,0.2716979,0.46214184,0.2753759,0.4004044,0.17252505,0.4301307,0.23188072,0.46749786,0.24001688,0.49002424,0.26856637,0.5053242,0.29277322,0.15089063,0.45644453,0.27856356,0.28627726,0.11979602,0.3443968,0.17798644,0.5215401,0.2822899,0.68462056,0.5526442,0.6766105,0.5417087,0.722544,0.5751108,0.6962777,0.5788866,0.741028,0.5854409,0.83487046,0.6629332,0.90219724,0.70765287,0.99999994,0.7551418,0.53401864,0.92412865,0.65360945,0.52406055,0.42690873,0.5392952,0.41796574,0.58067614,0.4132864,0.5320349,0.3670482,0.5720582,0.3992889,0.6355013,0.4086998,0.6740728,0.43755406,0.6518537,0.42729786,0.57509506,0.3713648,0.1971654,0.41416708,0.20028093,0.6275798,0.42793617,0.6420297,0.5013413,0.6155972,0.47282472,0.6629076,0.5277527,0.6558834,0.47782448,0.6987877,0.55637443,0.77614284,0.58482754,0.7943571,0.54707867,0.8178544,0.5389235,0.754415,0.4654503,0.2911604,0.81755596,0.5228598,0.5580626,0.42506573,0.55914134,0.40512392,0.5921959,0.43744975,0.5809269,0.43037978,0.59404016,0.46368188,0.67435724,0.49619833,0.7829916,0.5710219,0.7550315,0.5363765,0.5231843
J9s,0.25961512,0.22327746,0.285292,0.3111551,0.21125442,0.29568514,0.24327664,0.30099192,0.2710048,0.23846495,0.30342835,0.2570381,0.3124793,0.26537207,0.30879596,0.2541389,0.23792368,0.29561085,0.27097055,0.32883996,0.2510861,0.3137427,0.2792982,0.31597245,0.33342272,0.23909858,0.30243528,0.2495996,0.30364612,0.24160954,0.30370688,0.23172536,0.3095626,0.24566576,0.34389952,0.43167096,0.24580182,0.3124896,0.2429858,0.29453224,0.23621404,0.3080001,0.24314682,0.31797895,0.2657723,0.39992478,0.26130036,0.41467887,0.47165376,0.2867604,0.35417062,0.28052917,0.33738756,0.29262316,0.35202616,0.27883554,0.3488935,0.32437944,0.44825038,0.3649531,0.57798105,0.38857245,0.5699657,0.52669364,0.30186623,0.4622806,0.31095895,0.48106056,0.34246594,0.447804,0.2871569,0.41447794,0.31527746,0.4450765,0.38491768,0.46639457,0.4262414,0.52419734,0.46580222,0.5366162,0.30990124,0.45484152,0.52788514,0.34040195,0.38172147,0.35841557,0.44263193,0.5046252,0.5604367,0.44360936,0.5593294,0.45586613,0.5883593,0.47718045,0.6112968,0.47550777,0.63175553,0.49875125,0.6467115,0.60872364,0.7912165,0.67277896,0.86253405,0.7551418,1.0000001,0.60511166,0.726924,0.89389443,0.30232376,0.46813032,0.36948583,0.53908664,0.36732584,0.48305464,0.3031115,0.45591512,0.3711957,0.5183372,0.4430581,0.58587563,0.45507714,0.61901206,0.5165365,0.65526223,0.46665058,0.6434138,0.34104675,0.36093897,0.47712445,0.523144,0.6526827,0.43208587,0.5264099,0.45694897,0.56625587,0.45373294,0.5797907,0.4289162,0.54720044,0.47288483,0.62794185,0.56247187,0.6894041,0.56817865,0.6900932,0.65875715,0.75546116,0.56981885,0.71503764,0.4220823,0.6084567,0.7770065,0.34796122,0.42103246,0.3676751,0.4325309,0.37064832,0.47756875,0.36422104,0.48212728,0.385269,0.5168862,0.48677972,0.6383576,0.53805053,0.7376871,0.57655394,0.76014876,0.6268456
JJo,0.29412082,0.11676484,0.115234494,0.35471225,0.088526234,0.08146147,0.11621934,0.1135404,0.46360242,0.12408496,0.10633346,0.12407581,0.1096344,0.16160746,0.16245389,0.48582873,0.09156759,0.08732403,0.11887983,0.12231954,0.13794187,0.13229303,0.17864792,0.1768936,0.59210676,0.07994151,0.079781905,0.093147404,0.101392925,0.11488857,0.09785242,0.14595582,0.13040309,0.16323571,0.17280671,0.670448,0.08279741,0.06414509,0.0661636,0.06859363,0.10007532,0.07985045,0.13262092,0.09417152,0.16196585,0.1765853,0.16953994,0.21297026,0.7460469,0.07763248,0.07018694,0.06350933,0.08776021,0.08170618,0.082514346,0.10547551,0.11780529,0.14263019,0.15520296,0.21825771,0.31126395,0.29584023,0.40938634,0.7999866,0.20053934,0.3024193,0.31766722,0.42274174,0.3873987,0.5324497,0.40031135,0.5234074,0.39891705,0.55175376,0.5484775,0.6456794,0.5602519,0.6388244,0.56525064,0.63993007,0.76273423,0.7072007,0.7166476,0.70843905,0.67508644,0.68621135,0.7051186,0.6431194,0.64840937,0.21511725,0.25085953,0.23799092,0.3047499,0.27528793,0.32823238,0.308488,0.35274604,0.348244,0.3856352,0.46057,0.55707556,0.48772565,0.5233319,0.53401864,0.60511166,0.9999999,0.5421464,0.59434956,0.1349196,0.20716296,0.21891636,0.32035556,0.22852002,0.298164,0.22538435,0.3399875,0.31645966,0.45443195,0.43764204,0.57186216,0.3793696,0.53607875,0.44568476,0.5655028,0.6290252,0.6820055,0.8265581,0.6227641,0.6583414,0.5194622,0.5868094,0.18569694,0.24679661,0.25230926,0.32899413,0.2699019,0.3251409,0.28998843,0.36101878,0.36573967,0.46056515,0.470022,0.58458596,0.48204237,0.572813,0.5480261,0.6480648,0.5869315,0.63371366,0.9024316,0.55469686,0.6316875,0.16101664,0.16682778,0.1723381,0.2015559,0.18423855,0.23930228,0.22540353,0.26312703,0.2462573,0.30491796,0.35832387,0.41006967,0.42233258,0.49346578,0.45450637,0.5313178,0.8840813
JTo,0.2017669,0.29406884,0.17263554,0.20698102,0.24991277,0.12645955,0.2874293,0.16567545,0.17845678,0.2858188,0.16208896,0.27702597,0.1190618,0.31329653,0.17919846,0.16563222,0.30357403,0.18825233,0.3081044,0.19455643,0.2988503,0.1306969,0.3749974,0.1989986,0.2537094,0.33054322,0.2034755,0.29935032,0.17604917,0.30748326,0.15783863,0.31001195,0.13481902,0.379783,0.23459147,0.31292027,0.31984323,0.19191884,0.28284067,0.15093718,0.3118586,0.15083995,0.32074246,0.14908175,0.34613785,0.20439449,0.4208315,0.28630173,0.34352458,0.3654269,0.2250718,0.3299594,0.1843377,0.37783888,0.22696105,0.371128,0.20888989,0.4061692,0.26567274,0.45594928,0.33338082,0.55007553,0.3980284,0.3954977,0.420932,0.25634232,0.38736817,0.25007957,0.4518423,0.28683257,0.40647918,0.20623136,0.42933488,0.24446277,0.44486916,0.24326625,0.50030935,0.29825762,0.5462858,0.3425113,0.16643316,0.51205796,0.34103748,0.36188722,0.19798194,0.4021643,0.23424119,0.5734378,0.35589436,0.5973533,0.48859486,0.5873391,0.48198518,0.67692596,0.5650842,0.6427001,0.5475877,0.7081892,0.5773502,0.7802062,0.64014477,0.8517887,0.65909815,0.92412865,0.726924,0.5421464,1.0000004,0.7489077,0.4497197,0.38767987,0.47647873,0.39390162,0.54717815,0.41279948,0.49806866,0.37078217,0.5598029,0.414431,0.57853705,0.41747406,0.6266356,0.45806885,0.63971096,0.46678928,0.59350413,0.4214921,0.21943954,0.48474124,0.29649442,0.67058563,0.49818254,0.5617129,0.43910143,0.53718346,0.42043057,0.626107,0.50702727,0.60305685,0.4478858,0.67878073,0.5603028,0.7195262,0.559378,0.7476438,0.5373738,0.8034455,0.5750123,0.8120511,0.5601231,0.3168289,0.83987993,0.5869675,0.46832627,0.35773957,0.472323,0.33830523,0.5395029,0.4041082,0.5171448,0.39462864,0.569077,0.46500513,0.6455849,0.4997089,0.70983803,0.5395683,0.7817725,0.6046541,0.53113836
JTs,0.14241941,0.12303089,0.22434871,0.168677,0.08773981,0.17479876,0.13931324,0.24552327,0.1570906,0.13720399,0.2259524,0.13644883,0.18990886,0.18982701,0.3002343,0.1645425,0.14948386,0.23111981,0.18360904,0.27638477,0.17830226,0.24464154,0.2315703,0.32611278,0.27688116,0.15950838,0.23596574,0.16013269,0.22530816,0.19747296,0.26928937,0.1695459,0.241051,0.20919982,0.35189798,0.31842592,0.14607038,0.2225072,0.13462861,0.19408771,0.16498244,0.23407571,0.17706917,0.25875494,0.16671997,0.289572,0.18586913,0.37969667,0.35718718,0.1667076,0.23394193,0.15813312,0.217995,0.18928905,0.24830113,0.18525302,0.25044265,0.21892917,0.3570555,0.22889361,0.41288334,0.25771162,0.47233355,0.44460925,0.26965904,0.5133469,0.26664025,0.4663719,0.320305,0.46575922,0.28645357,0.4707141,0.30920985,0.48729035,0.36507654,0.48789507,0.4260979,0.5589687,0.49830645,0.600655,0.31281838,0.5219687,0.60967845,0.41564184,0.485622,0.409426,0.49639842,0.5626372,0.65988266,0.33404392,0.46205404,0.34297502,0.48061666,0.4051636,0.55469686,0.4127157,0.57779396,0.42603186,0.59841394,0.5091026,0.70200574,0.5772457,0.76042604,0.65360945,0.89389443,0.59434956,0.7489077,1.0000004,0.2510557,0.4549655,0.30368572,0.5130915,0.3447855,0.5111353,0.3135625,0.5013304,0.363682,0.55046177,0.3983568,0.60059625,0.42507455,0.6450877,0.520981,0.7090704,0.49666408,0.706983,0.35411024,0.43710425,0.6029142,0.5594212,0.7281316,0.32781214,0.4479422,0.34272137,0.4793181,0.3922794,0.5436481,0.38358507,0.52004766,0.423343,0.61124945,0.47165647,0.6293743,0.49973378,0.6572387,0.6109852,0.75627697,0.6216771,0.8425848,0.41890183,0.62487984,0.8176275,0.23656467,0.32806218,0.25482243,0.33270848,0.29069248,0.3981161,0.28766692,0.41643783,0.3159664,0.4707059,0.4018019,0.56688327,0.4152544,0.59945095,0.515298,0.77648246,0.5927134
K2o,0.45983866,0.5535224,0.44193232,0.41092014,0.5788807,0.47303784,0.5335447,0.42265698,0.21726266,0.5748387,0.44143844,0.56239545,0.43140754,0.44972703,0.30536407,0.122911006,0.5748559,0.4789298,0.52519965,0.39959404,0.45579717,0.3146631,0.42114562,0.2827784,0.1677014,0.56475675,0.45120135,0.499969,0.38516888,0.40813234,0.26601106,0.39285028,0.26242912,0.34750894,0.24924298,0.16574603,0.56286496,0.45902422,0.48297408,0.3830292,0.41930512,0.3285069,0.37534636,0.24432655,0.3820911,0.24661866,0.31967425,0.19016588,0.114288,0.60570955,0.4877947,0.5091309,0.39537433,0.45568112,0.34344608,0.41491386,0.2743233,0.40561527,0.27142534,0.38560906,0.22396232,0.34221372,0.19674425,0.105425715,0.6819233,0.4078279,0.5320715,0.3140935,0.38647646,0.1284154,0.34407714,0.06560009,0.48987544,0.21933886,0.38560137,0.12790865,0.3578317,0.104535006,0.38660565,0.12574059,-0.033206712,0.32490173,0.12799628,0.18468697,0.05757533,0.2886757,0.105223976,0.36085302,0.1367457,0.7462403,0.5825008,0.6365359,0.4951067,0.5104177,0.34460163,0.5189138,0.3755639,0.5479306,0.3886535,0.47952652,0.29130763,0.4562945,0.2671363,0.52406055,0.30232376,0.1349196,0.4497197,0.2510557,1.0000002,0.83810496,0.8959703,0.6879919,0.7486612,0.54458994,0.76480126,0.57027537,0.80191666,0.584779,0.78052646,0.48405513,0.77190775,0.42451286,0.7208537,0.4257962,0.5562741,0.29279658,0.030640375,0.41935027,0.14588752,0.5987632,0.35969135,0.78562385,0.62996244,0.7057906,0.50054884,0.5239657,0.36472887,0.58059436,0.36344746,0.62150043,0.38738647,0.6046614,0.37559316,0.51066583,0.2531311,0.49287865,0.21790835,0.41750574,0.18427946,0.02284037,0.5055311,0.18998966,0.65312386,0.53008896,0.5857216,0.46316046,0.4966572,0.36906275,0.50939965,0.38705578,0.4970002,0.35949406,0.4306507,0.24308042,0.4607556,0.23729803,0.39062563,0.22808538,0.18324362
