hand,22o,32o,32s,33o,42o,42s,43o,43s,44o,52o,52s,53o,53s,54o,54s,55o,62o,62s,63o,63s,64o,64s,65o,65s,66o,72o,72s,73o,73s,74o,74s,75o,75s,76o,76s,77o,82o,82s,83o,83s,84o,84s,85o,85s,86o,86s,87o,87s,88o,92o,92s,93o,93s,94o,94s,95o,95s,96o,96s,97o,97s,98o,98s,99o,A2o,A2s,A3o,A3s,A4o,A4s,A5o,A5s,A6o,A6s,A7o,A7s,A8o,A8s,A9o,A9s,AAo,AJo,AJs,AKo,AKs,AQo,AQs,ATo,ATs,J2o,J2s,J3o,J3s,J4o,J4s,J5o,J5s,J6o,J6s,J7o,J7s,J8o,J8s,J9o,J9s,JJo,JTo,JTs,K2o,K2s,K3o,K3s,K4o,K4s,K5o,K5s,K6o,K6s,K7o,K7s,K8o,K8s,K9o,K9s,KJo,KJs,KKo,KQo,KQs,KTo,KTs,Q2o,Q2s,Q3o,Q3s,Q4o,Q4s,Q5o,Q5s,Q6o,Q6s,Q7o,Q7s,Q8o,Q8s,Q9o,Q9s,QJo,QJs,QQo,QTo,QTs,T2o,T2s,T3o,T3s,T4o,T4s,T5o,T5s,T6o,T6s,T7o,T7s,T8o,T8s,T9o,T9s,TTo
A9s,0.19039896,-0.38825998,-0.3435951,0.20991445,-0.44588894,-0.40148106,-0.3984813,-0.32433322,0.24376082,-0.46611577,-0.3760473,-0.48734584,-0.40279487,-0.39720738,-0.33890694,0.24903166,-0.57339853,-0.55754817,-0.52044356,-0.39706358,-0.5475123,-0.44011584,-0.4415502,-0.3678498,0.26552063,-0.6556726,-0.6277738,-0.63335645,-0.6382689,-0.55303264,-0.42962438,-0.6149977,-0.49157768,-0.47085914,-0.37387457,0.24314071,-0.70945406,-0.6845619,-0.7018074,-0.6697061,-0.6771021,-0.67218065,-0.56816185,-0.53707874,-0.63498515,-0.5075348,-0.5306391,-0.50120616,0.17331718,-0.7182001,-0.6966724,-0.71184635,-0.6972415,-0.7064521,-0.6976305,-0.65721136,-0.6507524,-0.56814694,-0.512235,-0.52586716,-0.51123625,-0.44630575,-0.43173426,0.12748392,0.4821398,0.4861249,0.5595898,0.6471439,0.68890846,0.74068403,0.78946334,0.8200864,0.828375,0.8739478,0.90607303,0.9516366,0.9658605,0.9873888,0.9789174,0.99999994,0.8176975,0.94899565,0.95376825,0.91894686,0.9297898,0.9274015,0.924061,0.9648739,0.97326165,-0.47193223,-0.3189289,-0.45418257,-0.30157816,-0.3912759,-0.26027536,-0.39101222,-0.23599945,-0.30602697,-0.19569646,-0.220619,-0.19121578,-0.12320067,-0.119885154,-0.06519467,-0.051176928,0.21890248,0.002375206,-0.06625734,0.089984246,0.17161053,0.17403366,0.2531055,0.26933676,0.3665347,0.402032,0.42274526,0.5334548,0.5384504,0.61795735,0.60703963,0.6918025,0.6633869,0.73521566,0.6933908,0.70971787,0.6658891,0.70390743,0.75119656,0.69148964,0.7291381,0.6849539,-0.60882103,-0.62153566,-0.5819161,-0.59759265,-0.5477707,-0.55614257,-0.46981776,-0.5127499,-0.3797473,-0.3890476,-0.26184338,-0.29070705,-0.10357514,-0.06838553,0.053746577,-0.042054962,0.30588987,0.23030417,0.4621276,0.13644324,0.096057735,-0.6271929,-0.5583557,-0.6205095,-0.55690324,-0.6158058,-0.49794513,-0.57665956,-0.5257569,-0.5081444,-0.38030475,-0.35473806,-0.3407764,-0.35772845,-0.29042754,-0.295759,-0.23066056,0.124809355
AAo,0.2886112,-0.25302622,-0.21694468,0.30735508,-0.30947015,-0.28309718,-0.25685498,-0.18733016,0.3433844,-0.34951663,-0.25373372,-0.34283414,-0.273925,-0.24886355,-0.17328356,0.34733915,-0.4840268,-0.4463478,-0.42176783,-0.28857276,-0.41555363,-0.32147565,-0.29171056,-0.23687328,0.3733026,-0.62165,-0.5705942,-0.5898485,-0.5557432,-0.5079548,-0.36045086,-0.5129308,-0.3985707,-0.37071103,-0.3103402,0.34198698,-0.7278434,-0.7017333,-0.72170955,-0.6712642,-0.70448786,-0.64527154,-0.5979775,-0.55729157,-0.6109134,-0.53190184,-0.5173722,-0.5792577,0.26585522,-0.8175613,-0.79325545,-0.8189545,-0.78918695,-0.8045085,-0.7831008,-0.76785886,-0.75557256,-0.69315135,-0.65454686,-0.6183132,-0.62674344,-0.5476627,-0.541209,0.21598892,0.44211158,0.48353857,0.48996317,0.5834737,0.5576281,0.65005004,0.6059248,0.6869528,0.62581724,0.7049413,0.6675322,0.7544157,0.7106168,0.7766411,0.72625804,0.8176975,1.0,0.80235374,0.86354023,0.7928407,0.8599472,0.8421844,0.9187396,0.7742585,0.8561392,-0.7007831,-0.59490556,-0.68912905,-0.57940984,-0.6381805,-0.54729825,-0.64308727,-0.51412404,-0.5632679,-0.46886566,-0.4481404,-0.4058178,-0.31032038,-0.30952078,-0.17151107,-0.11618745,0.28823125,-0.050463453,-0.14631502,0.120916866,0.20807435,0.17255987,0.26277077,0.23004179,0.3339083,0.30521697,0.37042716,0.380074,0.43833613,0.4265066,0.47717717,0.4903829,0.5275007,0.5768745,0.6127555,0.6473961,0.67036283,0.9274787,0.7359345,0.75254476,0.6306149,0.6540568,-0.47703862,-0.46665967,-0.44648495,-0.43322465,-0.4112403,-0.38393795,-0.3342281,-0.33224338,-0.250105,-0.20482014,-0.13487759,-0.10487781,0.028727721,0.123321004,0.2005367,0.17059182,0.46947497,0.46386346,0.7857224,0.3060764,0.31436428,-0.8107885,-0.77043843,-0.808624,-0.7699377,-0.80205894,-0.7341465,-0.7757774,-0.7463171,-0.713425,-0.63104874,-0.58075225,-0.5735014,-0.5140617,-0.4441177,-0.44008747,-0.35297,0.21684964
AJo,0.17455491,-0.4172954,-0.3677851,0.19374928,-0.47669286,-0.41698512,-0.4346718,-0.35450602,0.22265497,-0.5012578,-0.38658074,-0.52834845,-0.42657152,-0.4462734,-0.3784829,0.23308097,-0.59803504,-0.56835115,-0.5645154,-0.4253644,-0.5946619,-0.47895375,-0.50416595,-0.41008976,0.25226107,-0.6744364,-0.6337283,-0.6624399,-0.6544497,-0.6040936,-0.4595225,-0.6738424,-0.54504335,-0.5500145,-0.4311057,0.2301746,-0.71547514,-0.6735294,-0.7186454,-0.6705141,-0.7102665,-0.7075726,-0.6350615,-0.58846635,-0.7208059,-0.5802274,-0.6172925,-0.55895084,0.16728751,-0.6958043,-0.6635434,-0.70243675,-0.68434614,-0.71431607,-0.68422747,-0.68349975,-0.6709977,-0.6137548,-0.569915,-0.6150048,-0.5616051,-0.51740426,-0.44869068,0.12622264,0.32246,0.32019722,0.40034905,0.47808197,0.5328092,0.56830657,0.6396151,0.65082395,0.6847621,0.7123427,0.7888379,0.81728977,0.89020705,0.89433885,0.9436865,0.94899565,0.80235374,0.9999999,0.97688997,0.97171503,0.95739114,0.96328396,0.9274557,0.9946272,0.9749665,-0.38620904,-0.22990641,-0.37262228,-0.21719459,-0.31648692,-0.18111159,-0.32487446,-0.1652059,-0.2428081,-0.11707526,-0.145714,-0.10006949,-0.0071361833,-0.016371006,0.04119538,0.05606031,0.2552102,0.12426615,0.04081826,-0.09287821,-0.023658346,-0.0145991435,0.04933247,0.07810685,0.16660039,0.21620238,0.22575586,0.37719482,0.3705132,0.4925542,0.47882792,0.6157876,0.5843758,0.7289505,0.6710074,0.7687285,0.65741146,0.6867561,0.7972385,0.702566,0.7671541,0.6692748,-0.61010224,-0.62351793,-0.58730805,-0.6067154,-0.55925864,-0.56783515,-0.48923188,-0.53132623,-0.40625462,-0.41454655,-0.29274616,-0.32560167,-0.13566004,-0.10021708,0.031254306,-0.07648958,0.3051511,0.2112961,0.4031028,0.12649609,0.06582935,-0.56839824,-0.49084744,-0.5716241,-0.49890286,-0.5840578,-0.4548526,-0.55596215,-0.51035476,-0.50851375,-0.37412018,-0.3432798,-0.30701104,-0.36699027,-0.2557682,-0.27100953,-0.18379259,0.13115652
AJs,0.112575814,-0.47644427,-0.42968017,0.14255074,-0.53692424,-0.48060578,-0.48877752,-0.40804258,0.1867949,-0.56639105,-0.45571437,-0.5807263,-0.48193437,-0.49226883,-0.41739184,0.20667681,-0.6670425,-0.6330509,-0.6270047,-0.4893616,-0.6439008,-0.52598405,-0.53787416,-0.4453758,0.24814677,-0.74849284,-0.70290697,-0.73331165,-0.71654093,-0.6680112,-0.52282906,-0.7155617,-0.58048576,-0.57483995,-0.4592545,0.24369857,-0.7904733,-0.74789065,-0.7909739,-0.739964,-0.7756231,-0.7624368,-0.68165165,-0.6450265,-0.74351287,-0.60282505,-0.63001335,-0.5619764,0.21266215,-0.7723596,-0.73599344,-0.77196467,-0.7517462,-0.77687806,-0.74840426,-0.73620147,-0.71971124,-0.6526678,-0.59414864,-0.6058928,-0.54786927,-0.49302197,-0.41313756,0.19649114,0.2938246,0.31006712,0.37086987,0.4715098,0.5004506,0.57166344,0.6095169,0.65943706,0.65445477,0.7200256,0.7548814,0.83168274,0.8566715,0.8992892,0.9060584,0.95376825,0.86354023,0.97688997,1.0,0.93277013,0.94900525,0.9352228,0.94391626,0.9634454,0.9964528,-0.44822952,-0.28740183,-0.43004006,-0.2700081,-0.36335465,-0.23144308,-0.36878306,-0.19966653,-0.27091265,-0.14220354,-0.14942178,-0.09793873,-0.0013995469,0.0030962732,0.09002744,0.12137304,0.33244348,0.18302567,0.09731424,-0.05816312,0.037705533,0.02593562,0.11877377,0.12267953,0.24567163,0.26756713,0.30380106,0.4319996,0.45274362,0.54218125,0.5585887,0.6605248,0.65938574,0.77033716,0.7471475,0.8123523,0.7524774,0.78385365,0.8307863,0.78068316,0.8091097,0.7580383,-0.5631452,-0.5601042,-0.5303077,-0.53316593,-0.4943871,-0.4838906,-0.41095555,-0.438285,-0.31334153,-0.30436042,-0.18565294,-0.20414534,-0.015254039,0.033488873,0.15664083,0.06322043,0.42779338,0.34977555,0.5437739,0.25301692,0.20897539,-0.6424742,-0.5639933,-0.6395397,-0.5675698,-0.64040065,-0.51127636,-0.60474545,-0.561952,-0.54106915,-0.41194344,-0.34848765,-0.3188484,-0.32645673,-0.21540095,-0.22595091,-0.12958147,0.2093205
AKo,0.22220066,-0.27099764,-0.20973337,0.21526596,-0.3364356,-0.27035278,-0.2947827,-0.20419453,0.21540943,-0.38036475,-0.25026214,-0.4020396,-0.2964291,-0.31699997,-0.24814236,0.2014454,-0.48921928,-0.4559052,-0.46347067,-0.3057662,-0.48568413,-0.36834922,-0.39706805,-0.30541426,0.18451814,-0.5891853,-0.54268396,-0.5806922,-0.5712965,-0.5320803,-0.36775428,-0.60182446,-0.4658795,-0.48948166,-0.36198205,0.13579142,-0.6576404,-0.62293106,-0.6654847,-0.6204167,-0.6741507,-0.67430204,-0.6275742,-0.5478383,-0.7089466,-0.56741637,-0.61920935,-0.59317183,0.030682156,-0.6792153,-0.66021585,-0.69957423,-0.68336606,-0.7144684,-0.6901892,-0.70741135,-0.69739366,-0.66179585,-0.6205962,-0.6875905,-0.6488645,-0.6259801,-0.580348,-0.029815972,0.4540413,0.44492126,0.52113724,0.5772701,0.62712044,0.6425445,0.7081003,0.7039853,0.74156815,0.7441904,0.8173394,0.81176794,0.8921235,0.875183,0.9318094,0.91894686,0.7928407,0.97171503,0.93277013,1.0,0.98693144,0.9908197,0.9485313,0.9687097,0.9268142,-0.44911826,-0.3142278,-0.44410086,-0.3083781,-0.40422648,-0.28213465,-0.41682938,-0.2729316,-0.35529244,-0.23435782,-0.2753189,-0.2364175,-0.13901335,-0.15638164,-0.100659385,-0.08421181,0.14369652,-0.02367224,-0.10525208,-0.022404399,0.015327367,0.03878045,0.06893731,0.11479673,0.15334894,0.22142239,0.20799123,0.34567663,0.315892,0.43772537,0.3968451,0.54000944,0.4873446,0.64768445,0.57400596,0.7002816,0.56329435,0.63303745,0.7771621,0.6662311,0.6940669,0.57513463,-0.606387,-0.64234436,-0.595135,-0.63528013,-0.5753074,-0.6057083,-0.5184532,-0.5770727,-0.4525306,-0.47278982,-0.35322884,-0.3913983,-0.20624483,-0.17728977,-0.04602791,-0.15794623,0.2291468,0.13073961,0.33737293,0.052085206,-0.02641511,-0.60205126,-0.5468554,-0.61644244,-0.5589693,-0.64027154,-0.5330014,-0.6263267,-0.58533055,-0.60070246,-0.475762,-0.47354683,-0.43405432,-0.5175093,-0.4085887,-0.43953672,-0.34713647,-0.013432107
AKs,0.2295564,-0.2543905,-0.19520874,0.22363338,-0.323049,-0.26079074,-0.27456933,-0.18302843,0.22704715,-0.3721546,-0.2434729,-0.3849241,-0.28117484,-0.29122487,-0.21722066,0.21201406,-0.49237436,-0.45642924,-0.4583665,-0.29758346,-0.47124127,-0.3512434,-0.36643797,-0.27867293,0.19959565,-0.60868305,-0.5581551,-0.5949989,-0.579811,-0.5370159,-0.3663762,-0.5924523,-0.44918972,-0.4638582,-0.34124413,0.1522941,-0.6927021,-0.6610374,-0.69756466,-0.65165013,-0.70199144,-0.6911892,-0.6407212,-0.5623518,-0.7063439,-0.56612206,-0.6082905,-0.59805167,0.049181126,-0.7366886,-0.71974623,-0.7539932,-0.7361322,-0.7614755,-0.74152774,-0.7496197,-0.7401252,-0.69669926,-0.6495209,-0.6952531,-0.66502196,-0.633836,-0.599093,-0.009091784,0.49230245,0.49592632,0.5564974,0.62521136,0.65341026,0.69099164,0.7274917,0.7484106,0.7568849,0.7808972,0.82062477,0.8400184,0.8844426,0.8904616,0.9142857,0.9297898,0.8599472,0.95739114,0.94900525,0.98693144,0.99999994,0.9899403,0.98257893,0.9489616,0.9419394,-0.538377,-0.40651262,-0.5320646,-0.39850318,-0.48927796,-0.3714459,-0.5000776,-0.3543834,-0.43343306,-0.31352073,-0.3431223,-0.30357286,-0.20371747,-0.21430068,-0.13742065,-0.107179604,0.16580461,-0.051325656,-0.13559842,0.023064591,0.07287597,0.082654074,0.12743014,0.1559356,0.20869675,0.25654775,0.2608167,0.36953712,0.35912997,0.4499669,0.42822805,0.5419754,0.50932026,0.645078,0.5967631,0.7031468,0.60427934,0.70724,0.7888707,0.70925134,0.6943905,0.61034894,-0.5956793,-0.6245023,-0.5802267,-0.6115529,-0.5566828,-0.5768142,-0.4935733,-0.5424925,-0.42147598,-0.42868212,-0.31503955,-0.33978915,-0.15920535,-0.11602892,0.006682597,-0.09028898,0.28730243,0.20478797,0.43904683,0.109322384,0.044991124,-0.6828404,-0.63323885,-0.69458187,-0.6425352,-0.71198314,-0.6129858,-0.69544774,-0.655806,-0.6613043,-0.5422046,-0.53024894,-0.49773765,-0.5467472,-0.4455891,-0.4730904,-0.37716892,0.009631236
AQo,0.23388876,-0.23570748,-0.1763404,0.22209439,-0.30091828,-0.23880431,-0.25810993,-0.17043011,0.22092205,-0.34686857,-0.21996051,-0.36282045,-0.2639523,-0.27811775,-0.20992476,0.2043144,-0.456814,-0.41908875,-0.42888385,-0.27329427,-0.44433248,-0.3305338,-0.35449788,-0.27049732,0.18648772,-0.5606886,-0.5075487,-0.5504708,-0.53452253,-0.50282687,-0.33840188,-0.5609719,-0.42496514,-0.45146245,-0.33348477,0.13053899,-0.6376623,-0.5993624,-0.6441173,-0.5915922,-0.6514909,-0.6427202,-0.6058079,-0.51891994,-0.670674,-0.5388626,-0.5882493,-0.58156556,0.016931633,-0.678431,-0.655704,-0.6993698,-0.67310756,-0.70962393,-0.68016005,-0.70461243,-0.6858008,-0.6591833,-0.61236304,-0.6707833,-0.64725673,-0.6232813,-0.58647615,-0.04942205,0.50265837,0.4996666,0.5656798,0.6252222,0.6646942,0.68869853,0.736408,0.74255,0.76620156,0.77586144,0.8328799,0.8345524,0.8973899,0.88838464,0.9285771,0.9274015,0.8421844,0.96328396,0.9352228,0.9908197,0.9899403,1.0000002,0.97519165,0.95939064,0.93121225,-0.49809012,-0.37303734,-0.4945588,-0.36670876,-0.45788237,-0.3437559,-0.46867257,-0.33138713,-0.41067678,-0.2970303,-0.33525175,-0.3002358,-0.20866816,-0.22221234,-0.15117443,-0.12422999,0.1063805,-0.066731304,-0.15254262,0.033671454,0.077335075,0.09174808,0.12911916,0.1626148,0.20645803,0.2592061,0.25691736,0.3684026,0.3522016,0.44824746,0.42002246,0.5387191,0.49875206,0.6375185,0.5801208,0.688317,0.5806579,0.6807939,0.7811054,0.685121,0.6816241,0.58785933,-0.57520455,-0.6101213,-0.56354296,-0.60131156,-0.5423469,-0.5715638,-0.48384407,-0.5402607,-0.41844445,-0.43598104,-0.31973043,-0.35262045,-0.17287031,-0.13506028,-0.009811047,-0.1112297,0.26675743,0.18165755,0.40367642,0.08975577,0.022696847,-0.6317877,-0.5810727,-0.64651763,-0.5908467,-0.6676318,-0.57125515,-0.6545042,-0.6102943,-0.6276279,-0.5089228,-0.5149653,-0.48583883,-0.5421447,-0.4448392,-0.47935328,-0.38499403,-0.03854913
AQs,0.21394458,-0.23632225,-0.18198954,0.20674303,-0.30333295,-0.24917649,-0.25295162,-0.16752617,0.21404381,-0.35470438,-0.23465392,-0.35743314,-0.26625538,-0.26398343,-0.19174217,0.20039305,-0.4752331,-0.43515548,-0.4371923,-0.2839236,-0.43880245,-0.32652852,-0.32975253,-0.25572294,0.19596455,-0.59490305,-0.53828907,-0.5788009,-0.5551597,-0.52077276,-0.3555549,-0.5556182,-0.41599688,-0.42687777,-0.32219204,0.14998013,-0.68631506,-0.65251374,-0.68877846,-0.636742,-0.68987393,-0.6676076,-0.6252066,-0.54624206,-0.6636583,-0.53951263,-0.5718536,-0.5825839,0.053206574,-0.7493564,-0.7291084,-0.764634,-0.7373712,-0.7650797,-0.7423941,-0.7523351,-0.7351343,-0.6972053,-0.64230347,-0.6636302,-0.65074146,-0.61220366,-0.5840021,0.0005332399,0.5225887,0.5386775,0.5809988,0.6593855,0.6685602,0.7256512,0.73275274,0.77576584,0.7580331,0.8008768,0.81062424,0.85306203,0.86366177,0.89003646,0.8833335,0.924061,0.9187396,0.9274557,0.94391626,0.9485313,0.98257893,0.97519165,1.0000001,0.9149182,0.93840855,-0.5987567,-0.4799636,-0.5926737,-0.47010857,-0.55039376,-0.44607916,-0.5582601,-0.42091787,-0.49017623,-0.3805132,-0.39670563,-0.35967776,-0.26398045,-0.266719,-0.16277087,-0.118567556,0.15820229,-0.06742872,-0.15724924,0.09735917,0.16068211,0.15474302,0.21448088,0.22259262,0.2898129,0.31308904,0.33632624,0.4094935,0.4212304,0.47437474,0.47511333,0.55212677,0.5421763,0.6450586,0.6245756,0.7023748,0.6497527,0.78317297,0.7996484,0.7493155,0.6922072,0.648466,-0.53616536,-0.5586987,-0.5173027,-0.5412492,-0.48996043,-0.5038017,-0.42149165,-0.46442124,-0.3461358,-0.34662253,-0.23722064,-0.25318986,-0.078698315,-0.023450304,0.09066252,0.008563142,0.36909288,0.30538225,0.55309933,0.19377798,0.1464418,-0.7256087,-0.682368,-0.7354142,-0.68808335,-0.7456236,-0.6619144,-0.72780734,-0.68920076,-0.6874599,-0.58149105,-0.56359416,-0.54487544,-0.5447836,-0.4567634,-0.48583966,-0.38569626,0.017360443
ATo,0.1768755,-0.40893626,-0.3581478,0.19326322,-0.46673927,-0.40820962,-0.4267436,-0.34719443,0.21989448,-0.48889163,-0.3788944,-0.5183151,-0.41954955,-0.4383334,-0.3752593,0.2269758,-0.58305174,-0.5577852,-0.5488146,-0.41366786,-0.58218926,-0.46909127,-0.49622634,-0.4053276,0.23989123,-0.6531493,-0.6168179,-0.6412079,-0.63942987,-0.5823207,-0.44496596,-0.6571752,-0.53199416,-0.53764516,-0.4206722,0.21356647,-0.6911049,-0.6518121,-0.69291556,-0.6484305,-0.68277586,-0.68498975,-0.6071356,-0.56002647,-0.6951146,-0.5566671,-0.5981283,-0.5406185,0.1428116,-0.6709547,-0.64014083,-0.67611593,-0.6582643,-0.6866149,-0.6594005,-0.65441006,-0.6409619,-0.5836803,-0.5370665,-0.5878317,-0.54284334,-0.50023127,-0.4434731,0.09688519,0.36643675,0.35876912,0.4455169,0.51876146,0.58092916,0.60889965,0.6881978,0.69166064,0.7329711,0.75377107,0.83350223,0.85230166,0.9260307,0.92227596,0.97086567,0.9648739,0.7742585,0.9946272,0.9634454,0.9687097,0.9489616,0.95939064,0.9149182,1.0000001,0.9692866,-0.37025553,-0.2130773,-0.35650635,-0.20038846,-0.30083162,-0.16391802,-0.30749846,-0.14968698,-0.229215,-0.106797464,-0.14378102,-0.104465485,-0.022319956,-0.031382516,0.012730165,0.02069315,0.21317138,0.08591351,0.008570738,-0.050346512,0.015710596,0.030345008,0.09084161,0.12513584,0.20767805,0.26378137,0.26715225,0.41981557,0.4061225,0.5302223,0.5062177,0.6410661,0.59924036,0.7321177,0.6657132,0.7468243,0.6377903,0.65158194,0.7782205,0.6780173,0.7537948,0.655403,-0.61486036,-0.6331972,-0.5932835,-0.6174377,-0.5654682,-0.58055866,-0.49652457,-0.5447763,-0.41504362,-0.43086934,-0.3041869,-0.3428787,-0.15179333,-0.12386282,0.008804068,-0.103077255,0.27278912,0.17604345,0.36428434,0.09799875,0.035106987,-0.54665875,-0.46893966,-0.5489467,-0.4754129,-0.5601776,-0.42980647,-0.5307468,-0.4807525,-0.48272815,-0.34551835,-0.32680377,-0.2942444,-0.36158097,-0.260744,-0.27690086,-0.19800572,0.097485825
ATs,0.11938594,-0.4807049,-0.43563524,0.15085147,-0.53949094,-0.48745853,-0.49150857,-0.41374,0.1972259,-0.5642682,-0.46128318,-0.5804981,-0.48695314,-0.4919516,-0.421911,0.21716279,-0.6649437,-0.6362579,-0.62009615,-0.48900443,-0.6399987,-0.5258659,-0.5337121,-0.44622457,0.25796264,-0.7425966,-0.7024488,-0.72506136,-0.71410584,-0.65423256,-0.5181066,-0.70427805,-0.5744775,-0.5611674,-0.45259732,0.2535461,-0.78299344,-0.74399954,-0.7805164,-0.7341376,-0.75994986,-0.7488453,-0.65757436,-0.62690866,-0.71920776,-0.5835192,-0.6070188,-0.54409033,0.22029668,-0.7650626,-0.730523,-0.76087123,-0.74176514,-0.76238996,-0.73839825,-0.7155185,-0.70078295,-0.6263012,-0.5664707,-0.5742073,-0.52669054,-0.46501896,-0.3991453,0.2014192,0.32521373,0.33940476,0.40397984,0.5047529,0.53755665,0.6074195,0.6484743,0.6965391,0.6936915,0.75873816,0.79226446,0.8675264,0.88730484,0.9283797,0.92915285,0.97326165,0.8561392,0.9749665,0.9964528,0.9268142,0.9419394,0.93121225,0.93840855,0.9692866,1.0000001,-0.44750145,-0.28522295,-0.42794785,-0.2667446,-0.35928935,-0.22559226,-0.36216384,-0.19378331,-0.2637804,-0.13899322,-0.14871328,-0.10174677,-0.013775121,-0.007227991,0.07173205,0.098015994,0.31949246,0.158195,0.076872185,-0.02269048,0.07514742,0.06480411,0.16007891,0.16439705,0.2891603,0.31163073,0.34782097,0.47339946,0.49381223,0.5801591,0.59378254,0.6892851,0.6842311,0.78069246,0.7553276,0.8012824,0.7509054,0.7764028,0.8198482,0.7706312,0.80527246,0.7602233,-0.5736506,-0.57140017,-0.54004186,-0.54344827,-0.50283945,-0.49410996,-0.4179506,-0.4472018,-0.31878862,-0.31266502,-0.19054818,-0.21089624,-0.020860016,0.025439356,0.14891972,0.054756533,0.4150982,0.3381744,0.5383496,0.24140546,0.20065084,-0.6370484,-0.5576813,-0.63118094,-0.55898345,-0.6284307,-0.49856237,-0.58908886,-0.54352057,-0.5200187,-0.38976273,-0.33071908,-0.30520657,-0.3105448,-0.21075562,-0.21840072,-0.130351,0.20936391
J2o,-0.4566723,-0.2371402,-0.27847442,-0.4264592,-0.18359292,-0.20432115,-0.24945626,-0.32350764,-0.40527427,-0.12250255,-0.21197091,-0.16578774,-0.22817802,-0.27814257,-0.3535123,-0.36400142,0.05809797,0.013960186,-0.037540235,-0.19282354,-0.09077939,-0.19394219,-0.24963085,-0.29587227,-0.3235666,0.277999,0.20812841,0.21458606,0.1524652,0.091705695,-0.0955534,0.025526088,-0.11404774,-0.14941159,-0.21124163,-0.28330326,0.4793089,0.46632853,0.45588696,0.40123564,0.4237199,0.2957956,0.29579642,0.17740883,0.20659055,0.09866095,0.09278242,0.24414593,-0.18354312,0.7265202,0.7199157,0.7282454,0.66822934,0.67812926,0.6627408,0.6346052,0.60537034,0.55464727,0.48488128,0.42732152,0.44332775,0.3916425,0.4945813,-0.12207399,-0.621255,-0.67334,-0.62586415,-0.67860353,-0.59808195,-0.6764175,-0.56283015,-0.6387724,-0.5482955,-0.5989752,-0.5037319,-0.5390435,-0.44867155,-0.49090382,-0.3996163,-0.47193223,-0.7007831,-0.38620904,-0.44822952,-0.44911826,-0.538377,-0.49809012,-0.5987567,-0.37025553,-0.44750145,1.0,0.96193534,0.99828357,0.955328,0.98397267,0.9246624,0.9750877,0.8911094,0.92786175,0.8644026,0.8429809,0.77130485,0.7147821,0.64048856,0.52777326,0.45752507,-0.23570013,0.45242485,0.48380762,-0.29597872,-0.32790986,-0.2860772,-0.3299108,-0.2785828,-0.3019145,-0.24285208,-0.3042133,-0.18060516,-0.2491901,-0.14056987,-0.19415066,-0.13068311,-0.1662915,-0.15317388,-0.19179416,-0.20073563,-0.25951812,-0.6034573,-0.32465056,-0.37215495,-0.18655932,-0.24262607,0.46875912,0.46059328,0.46349546,0.4403591,0.44774228,0.41249216,0.41269684,0.3715874,0.3748433,0.28925085,0.30969855,0.21479517,0.18837288,0.05146981,0.04839346,-0.008386251,-0.15307775,-0.2284733,-0.55455923,-0.048028454,-0.1177959,0.9411645,0.94589615,0.9365875,0.9287989,0.9252376,0.9224938,0.9065138,0.8600341,0.8444088,0.7998108,0.8009617,0.73517185,0.6373884,0.6231438,0.596825,0.5567073,-0.16039857
J2s,-0.48303553,-0.4026648,-0.42148313,-0.43182263,-0.35833138,-0.35310653,-0.4122759,-0.45428923,-0.39012334,-0.2970953,-0.35593608,-0.3396694,-0.36231938,-0.4354181,-0.4756136,-0.3313331,-0.13100088,-0.15650573,-0.21168058,-0.3300259,-0.2643496,-0.3173366,-0.40081227,-0.38737473,-0.27654693,0.08648057,0.043810666,0.029638939,-0.007060446,-0.07083242,-0.20325366,-0.13667265,-0.22145921,-0.27417567,-0.2642143,-0.22834495,0.29511556,0.31936517,0.27643242,0.26127467,0.26048288,0.16359656,0.1714098,0.09527969,0.08055809,0.062897936,0.01199952,0.25359076,-0.11369548,0.5755497,0.6185349,0.58320755,0.5606494,0.5332088,0.5700314,0.5139261,0.54725695,0.48198363,0.48674268,0.3776076,0.48229498,0.3993687,0.5624757,-0.043239757,-0.6533933,-0.7045946,-0.63722795,-0.6668649,-0.57576054,-0.63762426,-0.50879693,-0.5744279,-0.4795484,-0.51275325,-0.40121812,-0.4172832,-0.31715283,-0.34998792,-0.25294772,-0.3189289,-0.59490556,-0.22990641,-0.28740183,-0.3142278,-0.40651262,-0.37303734,-0.4799636,-0.2130773,-0.28522295,0.96193534,1.0,0.9703479,0.9990344,0.97635484,0.9862592,0.97522116,0.9719856,0.95438343,0.95313925,0.8972805,0.8634958,0.79008716,0.74612486,0.61100197,0.56132334,-0.16134632,0.5448971,0.59354776,-0.38025188,-0.3819792,-0.3466353,-0.35594082,-0.31188604,-0.28626952,-0.23147243,-0.27473414,-0.118505925,-0.17269303,-0.045976322,-0.08422673,-0.005062055,-0.03410855,-0.0115294885,-0.05343501,-0.06673516,-0.13242903,-0.5022449,-0.20991333,-0.26170745,-0.047090396,-0.10969274,0.3470171,0.3580011,0.35242763,0.34833816,0.3454936,0.3360331,0.32794553,0.30747896,0.3149177,0.25208798,0.27611446,0.19565809,0.18537314,0.06669512,0.0740557,0.013143383,-0.08864561,-0.16995044,-0.4925132,-0.0067112334,-0.07126457,0.84807914,0.9092849,0.8514748,0.90467,0.84129626,0.92572826,0.8430786,0.8555198,0.8069382,0.84200656,0.82471895,0.8117973,0.6713675,0.7060454,0.66308814,0.64792454,-0.088546254
